SITE,PROV,BLOCK,TREE,S_MAT,S_MCMT,S_MAP,S_MSP,S_Latitude,S_Longitude,S_Elevation,P_MAT,P_MCMT,P_MAP,P_MSP,P_Elevation,P_Latitude,P_Longitude,Height,live
NORTH,42,5,7,-1.6,-19.4,471,232,59.685,-129.129,730,5.2,-3.9,690,147,2179,41.08835538,-120.2485752,0,0
NORTH,42,6,3,-1.6,-19.4,471,232,59.685,-129.129,730,5.2,-3.9,690,147,2179,41.08835538,-120.2485752,0,0
NORTH,42,6,8,-1.6,-19.4,471,232,59.685,-129.129,730,5.2,-3.9,690,147,2179,41.08835538,-120.2485752,0,0
NORTH,42,5,2,-1.6,-19.4,471,232,59.685,-129.129,730,5.2,-3.9,690,147,2179,41.08835538,-120.2485752,0,0
NORTH,42,5,5,-1.6,-19.4,471,232,59.685,-129.129,730,5.2,-3.9,690,147,2179,41.08835538,-120.2485752,0,0
NORTH,42,5,9,-1.6,-19.4,471,232,59.685,-129.129,730,5.2,-3.9,690,147,2179,41.08835538,-120.2485752,0,0
NORTH,42,5,1,-1.6,-19.4,471,232,59.685,-129.129,730,5.2,-3.9,690,147,2179,41.08835538,-120.2485752,0,0
NORTH,42,6,4,-1.6,-19.4,471,232,59.685,-129.129,730,5.2,-3.9,690,147,2179,41.08835538,-120.2485752,0,0
NORTH,42,6,9,-1.6,-19.4,471,232,59.685,-129.129,730,5.2,-3.9,690,147,2179,41.08835538,-120.2485752,0,0
NORTH,42,6,5,-1.6,-19.4,471,232,59.685,-129.129,730,5.2,-3.9,690,147,2179,41.08835538,-120.2485752,0,0
NORTH,43,5,3,-1.6,-19.4,471,232,59.685,-129.129,730,5.9,-4.2,633,169,1494,44.42910427,-118.7099963,0,0
NORTH,43,6,6,-1.6,-19.4,471,232,59.685,-129.129,730,5.9,-4.2,633,169,1494,44.42910427,-118.7099963,0,0
NORTH,43,6,8,-1.6,-19.4,471,232,59.685,-129.129,730,5.9,-4.2,633,169,1494,44.42910427,-118.7099963,0,0
NORTH,43,5,4,-1.6,-19.4,471,232,59.685,-129.129,730,5.9,-4.2,633,169,1494,44.42910427,-118.7099963,0,0
NORTH,43,6,7,-1.6,-19.4,471,232,59.685,-129.129,730,5.9,-4.2,633,169,1494,44.42910427,-118.7099963,0,0
NORTH,43,5,2,-1.6,-19.4,471,232,59.685,-129.129,730,5.9,-4.2,633,169,1494,44.42910427,-118.7099963,0,0
NORTH,43,6,9,-1.6,-19.4,471,232,59.685,-129.129,730,5.9,-4.2,633,169,1494,44.42910427,-118.7099963,0,0
NORTH,43,6,5,-1.6,-19.4,471,232,59.685,-129.129,730,5.9,-4.2,633,169,1494,44.42910427,-118.7099963,0,0
NORTH,43,5,9,-1.6,-19.4,471,232,59.685,-129.129,730,5.9,-4.2,633,169,1494,44.42910427,-118.7099963,0,0
NORTH,43,5,1,-1.6,-19.4,471,232,59.685,-129.129,730,5.9,-4.2,633,169,1494,44.42910427,-118.7099963,0,0
NORTH,43,5,8,-1.6,-19.4,471,232,59.685,-129.129,730,5.9,-4.2,633,169,1494,44.42910427,-118.7099963,0,0
NORTH,43,6,3,-1.6,-19.4,471,232,59.685,-129.129,730,5.9,-4.2,633,169,1494,44.42910427,-118.7099963,0,0
NORTH,43,6,1,-1.6,-19.4,471,232,59.685,-129.129,730,5.9,-4.2,633,169,1494,44.42910427,-118.7099963,0,0
NORTH,43,5,6,-1.6,-19.4,471,232,59.685,-129.129,730,5.9,-4.2,633,169,1494,44.42910427,-118.7099963,0,0
NORTH,43,6,4,-1.6,-19.4,471,232,59.685,-129.129,730,5.9,-4.2,633,169,1494,44.42910427,-118.7099963,0,0
NORTH,43,5,7,-1.6,-19.4,471,232,59.685,-129.129,730,5.9,-4.2,633,169,1494,44.42910427,-118.7099963,0,0
NORTH,43,6,2,-1.6,-19.4,471,232,59.685,-129.129,730,5.9,-4.2,633,169,1494,44.42910427,-118.7099963,0,0
NORTH,43,5,5,-1.6,-19.4,471,232,59.685,-129.129,730,5.9,-4.2,633,169,1494,44.42910427,-118.7099963,0,0
NORTH,45,5,8,-1.6,-19.4,471,232,59.685,-129.129,730,5.6,-2.4,824,127,1676,43.31725585,-121.6899102,0,0
NORTH,45,5,2,-1.6,-19.4,471,232,59.685,-129.129,730,5.6,-2.4,824,127,1676,43.31725585,-121.6899102,0,0
NORTH,45,6,1,-1.6,-19.4,471,232,59.685,-129.129,730,5.6,-2.4,824,127,1676,43.31725585,-121.6899102,0,0
NORTH,45,5,9,-1.6,-19.4,471,232,59.685,-129.129,730,5.6,-2.4,824,127,1676,43.31725585,-121.6899102,0,0
NORTH,45,6,6,-1.6,-19.4,471,232,59.685,-129.129,730,5.6,-2.4,824,127,1676,43.31725585,-121.6899102,0,0
NORTH,45,5,6,-1.6,-19.4,471,232,59.685,-129.129,730,5.6,-2.4,824,127,1676,43.31725585,-121.6899102,0,0
NORTH,45,5,1,-1.6,-19.4,471,232,59.685,-129.129,730,5.6,-2.4,824,127,1676,43.31725585,-121.6899102,0,0
NORTH,45,5,3,-1.6,-19.4,471,232,59.685,-129.129,730,5.6,-2.4,824,127,1676,43.31725585,-121.6899102,0,0
NORTH,45,6,4,-1.6,-19.4,471,232,59.685,-129.129,730,5.6,-2.4,824,127,1676,43.31725585,-121.6899102,0,0
NORTH,45,6,8,-1.6,-19.4,471,232,59.685,-129.129,730,5.6,-2.4,824,127,1676,43.31725585,-121.6899102,0,0
NORTH,45,5,4,-1.6,-19.4,471,232,59.685,-129.129,730,5.6,-2.4,824,127,1676,43.31725585,-121.6899102,0,0
NORTH,45,6,9,-1.6,-19.4,471,232,59.685,-129.129,730,5.6,-2.4,824,127,1676,43.31725585,-121.6899102,0,0
NORTH,45,6,7,-1.6,-19.4,471,232,59.685,-129.129,730,5.6,-2.4,824,127,1676,43.31725585,-121.6899102,0,0
NORTH,45,5,5,-1.6,-19.4,471,232,59.685,-129.129,730,5.6,-2.4,824,127,1676,43.31725585,-121.6899102,0,0
NORTH,45,6,2,-1.6,-19.4,471,232,59.685,-129.129,730,5.6,-2.4,824,127,1676,43.31725585,-121.6899102,0,0
NORTH,45,5,7,-1.6,-19.4,471,232,59.685,-129.129,730,5.6,-2.4,824,127,1676,43.31725585,-121.6899102,0,0
NORTH,45,6,3,-1.6,-19.4,471,232,59.685,-129.129,730,5.6,-2.4,824,127,1676,43.31725585,-121.6899102,0,0
NORTH,45,6,5,-1.6,-19.4,471,232,59.685,-129.129,730,5.6,-2.4,824,127,1676,43.31725585,-121.6899102,0,0
NORTH,46,5,6,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-8,609,224,1539,49.07666934,-119.2596887,173.9689258,1
NORTH,46,5,1,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-8,609,224,1539,49.07666934,-119.2596887,245.3470353,1
NORTH,46,6,8,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-8,609,224,1539,49.07666934,-119.2596887,173.9689258,1
NORTH,46,6,5,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-8,609,224,1539,49.07666934,-119.2596887,173.9689258,1
NORTH,46,5,8,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-8,609,224,1539,49.07666934,-119.2596887,173.9689258,1
NORTH,46,5,4,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-8,609,224,1539,49.07666934,-119.2596887,231.0552192,1
NORTH,46,6,2,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-8,609,224,1539,49.07666934,-119.2596887,173.9689258,1
NORTH,46,5,9,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-8,609,224,1539,49.07666934,-119.2596887,173.9689258,1
NORTH,46,5,3,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-8,609,224,1539,49.07666934,-119.2596887,190.0872241,1
NORTH,46,6,7,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-8,609,224,1539,49.07666934,-119.2596887,280.0489605,1
NORTH,46,5,5,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-8,609,224,1539,49.07666934,-119.2596887,173.9689258,1
NORTH,46,6,3,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-8,609,224,1539,49.07666934,-119.2596887,173.9689258,1
NORTH,46,6,6,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-8,609,224,1539,49.07666934,-119.2596887,237.7028471,1
NORTH,46,6,4,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-8,609,224,1539,49.07666934,-119.2596887,173.9689258,1
NORTH,46,5,2,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-8,609,224,1539,49.07666934,-119.2596887,201.241938,1
NORTH,46,5,7,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-8,609,224,1539,49.07666934,-119.2596887,206.0653771,1
NORTH,46,6,9,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-8,609,224,1539,49.07666934,-119.2596887,275.8054134,1
NORTH,46,6,1,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-8,609,224,1539,49.07666934,-119.2596887,173.9689258,1
NORTH,47,6,8,-1.6,-19.4,471,232,59.685,-129.129,730,1.8,-12.9,524,246,686,56.08395199,-123.8404469,398.5894625,1
NORTH,47,6,2,-1.6,-19.4,471,232,59.685,-129.129,730,1.8,-12.9,524,246,686,56.08395199,-123.8404469,284.9463519,1
NORTH,47,6,1,-1.6,-19.4,471,232,59.685,-129.129,730,1.8,-12.9,524,246,686,56.08395199,-123.8404469,370.0388626,1
NORTH,47,5,2,-1.6,-19.4,471,232,59.685,-129.129,730,1.8,-12.9,524,246,686,56.08395199,-123.8404469,403.3254817,1
NORTH,47,5,4,-1.6,-19.4,471,232,59.685,-129.129,730,1.8,-12.9,524,246,686,56.08395199,-123.8404469,284.9463519,1
NORTH,47,5,3,-1.6,-19.4,471,232,59.685,-129.129,730,1.8,-12.9,524,246,686,56.08395199,-123.8404469,318.1592348,1
NORTH,47,5,9,-1.6,-19.4,471,232,59.685,-129.129,730,1.8,-12.9,524,246,686,56.08395199,-123.8404469,393.5828771,1
NORTH,47,6,5,-1.6,-19.4,471,232,59.685,-129.129,730,1.8,-12.9,524,246,686,56.08395199,-123.8404469,403.3254817,1
NORTH,47,5,8,-1.6,-19.4,471,232,59.685,-129.129,730,1.8,-12.9,524,246,686,56.08395199,-123.8404469,333.0991623,1
NORTH,47,5,5,-1.6,-19.4,471,232,59.685,-129.129,730,1.8,-12.9,524,246,686,56.08395199,-123.8404469,324.355207,1
NORTH,47,6,7,-1.6,-19.4,471,232,59.685,-129.129,730,1.8,-12.9,524,246,686,56.08395199,-123.8404469,385.3199617,1
NORTH,47,5,1,-1.6,-19.4,471,232,59.685,-129.129,730,1.8,-12.9,524,246,686,56.08395199,-123.8404469,284.9463519,1
NORTH,47,5,7,-1.6,-19.4,471,232,59.685,-129.129,730,1.8,-12.9,524,246,686,56.08395199,-123.8404469,308.3495974,1
NORTH,47,6,4,-1.6,-19.4,471,232,59.685,-129.129,730,1.8,-12.9,524,246,686,56.08395199,-123.8404469,284.9463519,1
NORTH,47,6,3,-1.6,-19.4,471,232,59.685,-129.129,730,1.8,-12.9,524,246,686,56.08395199,-123.8404469,414.3295902,1
NORTH,47,5,6,-1.6,-19.4,471,232,59.685,-129.129,730,1.8,-12.9,524,246,686,56.08395199,-123.8404469,284.9463519,1
NORTH,47,6,9,-1.6,-19.4,471,232,59.685,-129.129,730,1.8,-12.9,524,246,686,56.08395199,-123.8404469,284.9463519,1
NORTH,47,6,6,-1.6,-19.4,471,232,59.685,-129.129,730,1.8,-12.9,524,246,686,56.08395199,-123.8404469,405.6118439,1
NORTH,48,6,5,-1.6,-19.4,471,232,59.685,-129.129,730,1.5,-11.3,636,354,1501,50.94193791,-115.0925009,202.2284667,1
NORTH,48,6,4,-1.6,-19.4,471,232,59.685,-129.129,730,1.5,-11.3,636,354,1501,50.94193791,-115.0925009,331.7123581,1
NORTH,48,6,6,-1.6,-19.4,471,232,59.685,-129.129,730,1.5,-11.3,636,354,1501,50.94193791,-115.0925009,202.2284667,1
NORTH,48,5,1,-1.6,-19.4,471,232,59.685,-129.129,730,1.5,-11.3,636,354,1501,50.94193791,-115.0925009,221.7884385,1
NORTH,48,5,6,-1.6,-19.4,471,232,59.685,-129.129,730,1.5,-11.3,636,354,1501,50.94193791,-115.0925009,226.0163424,1
NORTH,48,6,1,-1.6,-19.4,471,232,59.685,-129.129,730,1.5,-11.3,636,354,1501,50.94193791,-115.0925009,202.2284667,1
NORTH,48,6,8,-1.6,-19.4,471,232,59.685,-129.129,730,1.5,-11.3,636,354,1501,50.94193791,-115.0925009,269.8781303,1
NORTH,48,5,8,-1.6,-19.4,471,232,59.685,-129.129,730,1.5,-11.3,636,354,1501,50.94193791,-115.0925009,256.2134065,1
NORTH,48,6,3,-1.6,-19.4,471,232,59.685,-129.129,730,1.5,-11.3,636,354,1501,50.94193791,-115.0925009,325.9731932,1
NORTH,48,5,2,-1.6,-19.4,471,232,59.685,-129.129,730,1.5,-11.3,636,354,1501,50.94193791,-115.0925009,221.7884385,1
NORTH,48,6,2,-1.6,-19.4,471,232,59.685,-129.129,730,1.5,-11.3,636,354,1501,50.94193791,-115.0925009,305.1511728,1
NORTH,48,5,4,-1.6,-19.4,471,232,59.685,-129.129,730,1.5,-11.3,636,354,1501,50.94193791,-115.0925009,221.7884385,1
NORTH,48,5,9,-1.6,-19.4,471,232,59.685,-129.129,730,1.5,-11.3,636,354,1501,50.94193791,-115.0925009,295.6785007,1
NORTH,48,6,9,-1.6,-19.4,471,232,59.685,-129.129,730,1.5,-11.3,636,354,1501,50.94193791,-115.0925009,325.9731932,1
NORTH,48,5,7,-1.6,-19.4,471,232,59.685,-129.129,730,1.5,-11.3,636,354,1501,50.94193791,-115.0925009,284.9010068,1
NORTH,48,6,7,-1.6,-19.4,471,232,59.685,-129.129,730,1.5,-11.3,636,354,1501,50.94193791,-115.0925009,202.2284667,1
NORTH,48,5,3,-1.6,-19.4,471,232,59.685,-129.129,730,1.5,-11.3,636,354,1501,50.94193791,-115.0925009,237.2880761,1
NORTH,48,5,5,-1.6,-19.4,471,232,59.685,-129.129,730,1.5,-11.3,636,354,1501,50.94193791,-115.0925009,223.8857143,1
NORTH,49,6,6,-1.6,-19.4,471,232,59.685,-129.129,730,1,-12.6,664,251,970,54.86357068,-124.1610081,333.2178707,1
NORTH,49,6,7,-1.6,-19.4,471,232,59.685,-129.129,730,1,-12.6,664,251,970,54.86357068,-124.1610081,349.6649945,1
NORTH,49,5,6,-1.6,-19.4,471,232,59.685,-129.129,730,1,-12.6,664,251,970,54.86357068,-124.1610081,349.6649945,1
NORTH,49,5,7,-1.6,-19.4,471,232,59.685,-129.129,730,1,-12.6,664,251,970,54.86357068,-124.1610081,310.9229575,1
NORTH,49,6,9,-1.6,-19.4,471,232,59.685,-129.129,730,1,-12.6,664,251,970,54.86357068,-124.1610081,371.6452259,1
NORTH,49,5,2,-1.6,-19.4,471,232,59.685,-129.129,730,1,-12.6,664,251,970,54.86357068,-124.1610081,296.2354161,1
NORTH,49,6,5,-1.6,-19.4,471,232,59.685,-129.129,730,1,-12.6,664,251,970,54.86357068,-124.1610081,358.9572211,1
NORTH,49,5,4,-1.6,-19.4,471,232,59.685,-129.129,730,1,-12.6,664,251,970,54.86357068,-124.1610081,281.9579389,1
NORTH,49,5,8,-1.6,-19.4,471,232,59.685,-129.129,730,1,-12.6,664,251,970,54.86357068,-124.1610081,275.4769403,1
NORTH,49,6,3,-1.6,-19.4,471,232,59.685,-129.129,730,1,-12.6,664,251,970,54.86357068,-124.1610081,314.7185112,1
NORTH,49,6,8,-1.6,-19.4,471,232,59.685,-129.129,730,1,-12.6,664,251,970,54.86357068,-124.1610081,347.1901952,1
NORTH,49,6,4,-1.6,-19.4,471,232,59.685,-129.129,730,1,-12.6,664,251,970,54.86357068,-124.1610081,333.2178707,1
NORTH,49,5,9,-1.6,-19.4,471,232,59.685,-129.129,730,1,-12.6,664,251,970,54.86357068,-124.1610081,347.1901952,1
NORTH,49,6,1,-1.6,-19.4,471,232,59.685,-129.129,730,1,-12.6,664,251,970,54.86357068,-124.1610081,291.2250038,1
NORTH,49,5,3,-1.6,-19.4,471,232,59.685,-129.129,730,1,-12.6,664,251,970,54.86357068,-124.1610081,281.9579389,1
NORTH,49,5,5,-1.6,-19.4,471,232,59.685,-129.129,730,1,-12.6,664,251,970,54.86357068,-124.1610081,329.8362554,1
NORTH,49,5,1,-1.6,-19.4,471,232,59.685,-129.129,730,1,-12.6,664,251,970,54.86357068,-124.1610081,284.1985161,1
NORTH,49,6,2,-1.6,-19.4,471,232,59.685,-129.129,730,1,-12.6,664,251,970,54.86357068,-124.1610081,244.8246208,1
NORTH,51,5,3,-1.6,-19.4,471,232,59.685,-129.129,730,0,-13.6,620,246,815,57.59166811,-130.1860322,246.9375904,1
NORTH,51,6,3,-1.6,-19.4,471,232,59.685,-129.129,730,0,-13.6,620,246,815,57.59166811,-130.1860322,190.6074127,1
NORTH,51,6,6,-1.6,-19.4,471,232,59.685,-129.129,730,0,-13.6,620,246,815,57.59166811,-130.1860322,306.611637,1
NORTH,51,5,7,-1.6,-19.4,471,232,59.685,-129.129,730,0,-13.6,620,246,815,57.59166811,-130.1860322,226.468382,1
NORTH,51,6,1,-1.6,-19.4,471,232,59.685,-129.129,730,0,-13.6,620,246,815,57.59166811,-130.1860322,262.1783305,1
NORTH,51,5,8,-1.6,-19.4,471,232,59.685,-129.129,730,0,-13.6,620,246,815,57.59166811,-130.1860322,282.4559128,1
NORTH,51,6,4,-1.6,-19.4,471,232,59.685,-129.129,730,0,-13.6,620,246,815,57.59166811,-130.1860322,262.1783305,1
NORTH,51,6,7,-1.6,-19.4,471,232,59.685,-129.129,730,0,-13.6,620,246,815,57.59166811,-130.1860322,246.9375904,1
NORTH,51,5,2,-1.6,-19.4,471,232,59.685,-129.129,730,0,-13.6,620,246,815,57.59166811,-130.1860322,237.1185825,1
NORTH,51,6,5,-1.6,-19.4,471,232,59.685,-129.129,730,0,-13.6,620,246,815,57.59166811,-130.1860322,190.6074127,1
NORTH,51,6,9,-1.6,-19.4,471,232,59.685,-129.129,730,0,-13.6,620,246,815,57.59166811,-130.1860322,190.6074127,1
NORTH,51,5,6,-1.6,-19.4,471,232,59.685,-129.129,730,0,-13.6,620,246,815,57.59166811,-130.1860322,257.9816249,1
NORTH,51,6,8,-1.6,-19.4,471,232,59.685,-129.129,730,0,-13.6,620,246,815,57.59166811,-130.1860322,251.3070784,1
NORTH,51,5,1,-1.6,-19.4,471,232,59.685,-129.129,730,0,-13.6,620,246,815,57.59166811,-130.1860322,274.6784234,1
NORTH,51,6,2,-1.6,-19.4,471,232,59.685,-129.129,730,0,-13.6,620,246,815,57.59166811,-130.1860322,190.6074127,1
NORTH,51,5,5,-1.6,-19.4,471,232,59.685,-129.129,730,0,-13.6,620,246,815,57.59166811,-130.1860322,274.6784234,1
NORTH,51,5,4,-1.6,-19.4,471,232,59.685,-129.129,730,0,-13.6,620,246,815,57.59166811,-130.1860322,243.3458191,1
NORTH,51,5,9,-1.6,-19.4,471,232,59.685,-129.129,730,0,-13.6,620,246,815,57.59166811,-130.1860322,192.494952,1
NORTH,53,5,8,-1.6,-19.4,471,232,59.685,-129.129,730,1.7,-13.1,539,274,725,56.0896423,-122.2189386,409.0656956,1
NORTH,53,5,1,-1.6,-19.4,471,232,59.685,-129.129,730,1.7,-13.1,539,274,725,56.0896423,-122.2189386,288.6524255,1
NORTH,53,5,4,-1.6,-19.4,471,232,59.685,-129.129,730,1.7,-13.1,539,274,725,56.0896423,-122.2189386,288.6524255,1
NORTH,53,5,6,-1.6,-19.4,471,232,59.685,-129.129,730,1.7,-13.1,539,274,725,56.0896423,-122.2189386,359.6692464,1
NORTH,53,6,9,-1.6,-19.4,471,232,59.685,-129.129,730,1.7,-13.1,539,274,725,56.0896423,-122.2189386,329.9977932,1
NORTH,53,6,8,-1.6,-19.4,471,232,59.685,-129.129,730,1.7,-13.1,539,274,725,56.0896423,-122.2189386,288.6524255,1
NORTH,53,5,2,-1.6,-19.4,471,232,59.685,-129.129,730,1.7,-13.1,539,274,725,56.0896423,-122.2189386,351.1054389,1
NORTH,53,5,9,-1.6,-19.4,471,232,59.685,-129.129,730,1.7,-13.1,539,274,725,56.0896423,-122.2189386,366.540195,1
NORTH,53,6,6,-1.6,-19.4,471,232,59.685,-129.129,730,1.7,-13.1,539,274,725,56.0896423,-122.2189386,288.6524255,1
NORTH,53,6,3,-1.6,-19.4,471,232,59.685,-129.129,730,1.7,-13.1,539,274,725,56.0896423,-122.2189386,426.0924396,1
NORTH,53,6,4,-1.6,-19.4,471,232,59.685,-129.129,730,1.7,-13.1,539,274,725,56.0896423,-122.2189386,336.5589299,1
NORTH,53,6,5,-1.6,-19.4,471,232,59.685,-129.129,730,1.7,-13.1,539,274,725,56.0896423,-122.2189386,288.6524255,1
NORTH,53,5,7,-1.6,-19.4,471,232,59.685,-129.129,730,1.7,-13.1,539,274,725,56.0896423,-122.2189386,381.7723435,1
NORTH,53,6,2,-1.6,-19.4,471,232,59.685,-129.129,730,1.7,-13.1,539,274,725,56.0896423,-122.2189386,288.6524255,1
NORTH,53,5,3,-1.6,-19.4,471,232,59.685,-129.129,730,1.7,-13.1,539,274,725,56.0896423,-122.2189386,341.1550096,1
NORTH,53,6,7,-1.6,-19.4,471,232,59.685,-129.129,730,1.7,-13.1,539,274,725,56.0896423,-122.2189386,288.6524255,1
NORTH,53,5,5,-1.6,-19.4,471,232,59.685,-129.129,730,1.7,-13.1,539,274,725,56.0896423,-122.2189386,406.756711,1
NORTH,53,6,1,-1.6,-19.4,471,232,59.685,-129.129,730,1.7,-13.1,539,274,725,56.0896423,-122.2189386,394.2070723,1
NORTH,56,6,8,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,304.3180404,1
NORTH,56,5,4,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,407.6538663,1
NORTH,56,6,4,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,304.3180404,1
NORTH,56,5,5,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,430.443085,1
NORTH,56,5,8,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,390.5118232,1
NORTH,56,5,6,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,304.3180404,1
NORTH,56,6,5,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,304.3180404,1
NORTH,56,6,6,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,304.3180404,1
NORTH,56,6,1,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,304.3180404,1
NORTH,56,5,7,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,375.8546973,1
NORTH,56,5,3,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,372.9961891,1
NORTH,56,5,2,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,370.2715074,1
NORTH,56,6,2,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,367.6541703,1
NORTH,56,5,9,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,382.1691302,1
NORTH,56,6,9,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,401.0561529,1
NORTH,56,6,3,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,421.1092215,1
NORTH,56,6,7,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,355.67845,1
NORTH,56,5,1,-1.6,-19.4,471,232,59.685,-129.129,730,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,425.8853819,1
NORTH,58,5,5,-1.6,-19.4,471,232,59.685,-129.129,730,3,-9,775,322,610,55.76197975,-127.8323725,60.77988761,1
NORTH,58,5,6,-1.6,-19.4,471,232,59.685,-129.129,730,3,-9,775,322,610,55.76197975,-127.8323725,60.77988761,1
NORTH,58,6,6,-1.6,-19.4,471,232,59.685,-129.129,730,3,-9,775,322,610,55.76197975,-127.8323725,60.77988761,1
NORTH,58,5,1,-1.6,-19.4,471,232,59.685,-129.129,730,3,-9,775,322,610,55.76197975,-127.8323725,84.37658675,1
NORTH,58,6,2,-1.6,-19.4,471,232,59.685,-129.129,730,3,-9,775,322,610,55.76197975,-127.8323725,60.77988761,1
NORTH,58,6,9,-1.6,-19.4,471,232,59.685,-129.129,730,3,-9,775,322,610,55.76197975,-127.8323725,60.77988761,1
NORTH,58,6,1,-1.6,-19.4,471,232,59.685,-129.129,730,3,-9,775,322,610,55.76197975,-127.8323725,60.77988761,1
NORTH,58,5,7,-1.6,-19.4,471,232,59.685,-129.129,730,3,-9,775,322,610,55.76197975,-127.8323725,60.77988761,1
NORTH,58,6,7,-1.6,-19.4,471,232,59.685,-129.129,730,3,-9,775,322,610,55.76197975,-127.8323725,60.77988761,1
NORTH,58,6,5,-1.6,-19.4,471,232,59.685,-129.129,730,3,-9,775,322,610,55.76197975,-127.8323725,60.77988761,1
NORTH,58,6,4,-1.6,-19.4,471,232,59.685,-129.129,730,3,-9,775,322,610,55.76197975,-127.8323725,60.77988761,1
NORTH,58,5,2,-1.6,-19.4,471,232,59.685,-129.129,730,3,-9,775,322,610,55.76197975,-127.8323725,95.62341325,1
NORTH,58,6,3,-1.6,-19.4,471,232,59.685,-129.129,730,3,-9,775,322,610,55.76197975,-127.8323725,60.77988761,1
NORTH,58,5,3,-1.6,-19.4,471,232,59.685,-129.129,730,3,-9,775,322,610,55.76197975,-127.8323725,60.77988761,1
NORTH,58,5,4,-1.6,-19.4,471,232,59.685,-129.129,730,3,-9,775,322,610,55.76197975,-127.8323725,60.77988761,1
NORTH,58,5,9,-1.6,-19.4,471,232,59.685,-129.129,730,3,-9,775,322,610,55.76197975,-127.8323725,60.77988761,1
NORTH,58,5,8,-1.6,-19.4,471,232,59.685,-129.129,730,3,-9,775,322,610,55.76197975,-127.8323725,60.77988761,1
NORTH,58,6,8,-1.6,-19.4,471,232,59.685,-129.129,730,3,-9,775,322,610,55.76197975,-127.8323725,60.77988761,1
NORTH,59,6,4,-1.6,-19.4,471,232,59.685,-129.129,730,1.8,-11.1,637,434,1204,53.27385379,-117.1293034,306.3971235,1
NORTH,59,5,5,-1.6,-19.4,471,232,59.685,-129.129,730,1.8,-11.1,637,434,1204,53.27385379,-117.1293034,391.6562985,1
NORTH,59,6,6,-1.6,-19.4,471,232,59.685,-129.129,730,1.8,-11.1,637,434,1204,53.27385379,-117.1293034,306.3971235,1
NORTH,59,6,9,-1.6,-19.4,471,232,59.685,-129.129,730,1.8,-11.1,637,434,1204,53.27385379,-117.1293034,427.8013693,1
NORTH,59,5,2,-1.6,-19.4,471,232,59.685,-129.129,730,1.8,-11.1,637,434,1204,53.27385379,-117.1293034,372.1079325,1
NORTH,59,6,1,-1.6,-19.4,471,232,59.685,-129.129,730,1.8,-11.1,637,434,1204,53.27385379,-117.1293034,425.429352,1
